content,score,thumbsUpCount,cleaned_content,sentiment_label
5 Star keh liya rupees 59 bajo,1,1,"['star', 'keh', 'liya', 'rupees', 'bajo']",neutral
I hate the new update with alot of spikes all it wants to play is bad songs and I can't even pick what I want now,3,0,"['hate', 'new', 'update', 'alot', 'spikes', 'wants', 'play', 'bad', 'songs', 'cant', 'even', 'pick', 'want']",negative
i think the company is ragebaiting us,4,0,"['think', 'company', 'ragebaiting', 'us']",neutral
Greatest music app ever! Love being able to follow artist radio and playlists already made. Plus its so easy to make your own and edit them whenever you want! Listen to Spotify everyday!! Even got a FREE Google Nest Mini for being a subscriber:),5,0,"['greatest', 'music', 'app', 'ever', 'love', 'able', 'follow', 'artist', 'radio', 'playlists', 'already', 'made', 'plus', 'easy', 'make', 'edit', 'whenever', 'want', 'listen', 'spotify', 'everyday', 'even', 'got', 'free', 'google', 'nest', 'mini', 'subscriber']",positive
nice,5,0,['nice'],positive
"So far very good. Sometimes while listening, abrupted by portions of another music & this ruins listening to the music of my choice. These are sudden interruptions which occurs depending on the music - like listening fragments of 2 songs simultaneously. Can't complain since it's free app.",5,1,"['far', 'good', 'sometimes', 'listening', 'abrupted', 'portions', 'another', 'music', 'ruins', 'listening', 'music', 'choice', 'sudden', 'interruptions', 'occurs', 'depending', 'music', 'like', 'listening', 'fragments', 'songs', 'simultaneously', 'cant', 'complain', 'since', 'free', 'app']",positive
I'm too poor to pay for premium so I'm using the free version I hate the ads though 😕,4,0,"['im', 'poor', 'pay', 'premium', 'im', 'using', 'free', 'version', 'hate', 'ads', 'though']",negative
"Absolutely love Spotify. Probably my most used app, and definitely one of my favourite. I can find almost any song that I can think of and it's easy to navigate. I highly recommend Spotify to anyone with a music infused life.",5,2,"['absolutely', 'love', 'spotify', 'probably', 'used', 'app', 'definitely', 'one', 'favourite', 'find', 'almost', 'song', 'think', 'easy', 'navigate', 'highly', 'recommend', 'spotify', 'anyone', 'music', 'infused', 'life']",positive
app works great. subscription is constantly increasing though,4,0,"['app', 'works', 'great', 'subscription', 'constantly', 'increasing', 'though']",positive
"Spectacular. I absolutely love this app's user interface. I just downloaded Spotify, but I love how I am able to compose an album of my favorite songs and have the ability to access it. I do not gemerally purchase subscriptions to any music service, but this app might be worth it.",5,4,"['spectacular', 'absolutely', 'love', 'apps', 'user', 'interface', 'downloaded', 'spotify', 'love', 'able', 'compose', 'album', 'favorite', 'songs', 'ability', 'access', 'gemerally', 'purchase', 'subscriptions', 'music', 'service', 'app', 'might', 'worth']",positive
useable App that's good but premium packages so high price,3,0,"['useable', 'app', 'thats', 'good', 'premium', 'packages', 'high', 'price']",positive
good,5,0,['good'],positive
"Ok, I'm 62 years old and I've been trying to find a music app that can play real music, not covers. This has everything !!! So far I have found 400 song for my playlist. Stop trying to use cheap downloaders and get the good stuff right here.",5,0,"['ok', 'im', 'years', 'old', 'ive', 'trying', 'find', 'music', 'app', 'play', 'real', 'music', 'covers', 'everything', 'far', 'found', 'song', 'playlist', 'stop', 'trying', 'use', 'cheap', 'downloaders', 'get', 'good', 'stuff', 'right']",positive
find all the music I love,5,0,"['find', 'music', 'love']",positive
super,5,0,['super'],positive
I love Spotify because it takes all of my music collection and it's all in my pocket. I have gone through everything from reels to 8 tracks to cds and vinyl but I love the convenience of digital the most. Saving me lots more room and allowing the exposure of every genre of music and discovery of new talent and undiscovered classics. My favorite app of all time.,5,11,"['love', 'spotify', 'takes', 'music', 'collection', 'pocket', 'gone', 'everything', 'reels', 'tracks', 'cds', 'vinyl', 'love', 'convenience', 'digital', 'saving', 'lots', 'room', 'allowing', 'exposure', 'every', 'genre', 'music', 'discovery', 'new', 'talent', 'undiscovered', 'classics', 'favorite', 'app', 'time']",positive
very godd,5,0,['godd'],neutral
I like this app because it covers all the music i wany,5,0,"['like', 'app', 'covers', 'music', 'wany']",positive
Spotify is the best try it,5,0,"['spotify', 'best', 'try']",positive
"I listen to spotify premium an average of 8 hrs a day. I love the way everything is set up and I love being able to download playlists. The only negative thing I can say is that they are deleting old episodes of ""The Joe Rogan Experience"" podcast that feature guests they deem ""problematic"". The politically motivated censoring of different views and oppinions is Fascist and un-American. Other than that I absolutely love Spotify premium.",5,1,"['listen', 'spotify', 'premium', 'average', 'hrs', 'day', 'love', 'way', 'everything', 'set', 'love', 'able', 'download', 'playlists', 'negative', 'thing', 'say', 'deleting', 'old', 'episodes', 'joe', 'rogan', 'experience', 'podcast', 'feature', 'guests', 'deem', 'problematic', 'politically', 'motivated', 'censoring', 'different', 'views', 'oppinions', 'fascist', 'unamerican', 'absolutely', 'love', 'spotify', 'premium']",positive
"I love this music app so much!!! Pandora just doesn't compare! Free version is great but I highly recommend Premium if your a music lover or just listen to music every day, every hour.. Great sound,, & easy to use.I love that you can create as many Playlists as you want, instead of it creating Playlists FOR you .& I can find almost anything on here 😌 I can go on and on...Highly recommend !!",5,18,"['love', 'music', 'app', 'much', 'pandora', 'doesnt', 'compare', 'free', 'version', 'great', 'highly', 'recommend', 'premium', 'music', 'lover', 'listen', 'music', 'every', 'day', 'every', 'hour', 'great', 'sound', 'easy', 'usei', 'love', 'create', 'many', 'playlists', 'want', 'instead', 'creating', 'playlists', 'find', 'almost', 'anything', 'go', 'onhighly', 'recommend']",positive
sometimes music is automatically off,3,0,"['sometimes', 'music', 'automatically']",neutral
"it's some timey, won't play what I've programmed...",2,0,"['timey', 'wont', 'play', 'ive', 'programmed']",negative
I love this app.,5,0,"['love', 'app']",positive
"it's a good music app, But The ads aren't so",4,0,"['good', 'music', 'app', 'ads', 'arent']",positive
The app is so good but the ad is so annoying,4,0,"['app', 'good', 'ad', 'annoying']",negative
How do I turn off the suggestions? They are way too frequent?,3,0,"['turn', 'suggestions', 'way', 'frequent']",neutral
Best App Available for music and podcasts. I love this app! Spotify you are the best. I'll tell y'all this app has got me through a lot of rough times. And the option to save for off line! Perfect!,5,0,"['best', 'app', 'available', 'music', 'podcasts', 'love', 'app', 'spotify', 'best', 'ill', 'tell', 'yall', 'app', 'got', 'lot', 'rough', 'times', 'option', 'save', 'line', 'perfect']",positive
it very enjoyable.,5,0,['enjoyable'],positive
I love this app it doesn't have much adds and it has lots of music,5,2,"['love', 'app', 'doesnt', 'much', 'adds', 'lots', 'music']",positive
it's the best but I have to pay after a month,4,0,"['best', 'pay', 'month']",positive
"Love it! Great big wide selection of tunes to blast out of my car windows. The premium subscription does unlock access to features I would normally consider essential, but for the price the overall benefits are great! I have one or two bugs to report, but they are minor wrinkles that I assume are already being worked on. Love the app and can't wait to see how it grows!",5,50,"['love', 'great', 'big', 'wide', 'selection', 'tunes', 'blast', 'car', 'windows', 'premium', 'subscription', 'unlock', 'access', 'features', 'would', 'normally', 'consider', 'essential', 'price', 'overall', 'benefits', 'great', 'one', 'two', 'bugs', 'report', 'minor', 'wrinkles', 'assume', 'already', 'worked', 'love', 'app', 'cant', 'wait', 'see', 'grows']",positive
"A pretty good app for music listeners but the warped should have a feature that when two people or accounts share the same Album they will be also included in the warped, I would like that since I play mostly music on another device that has a different account.",5,0,"['pretty', 'good', 'app', 'music', 'listeners', 'warped', 'feature', 'two', 'people', 'accounts', 'share', 'album', 'also', 'included', 'warped', 'would', 'like', 'since', 'play', 'mostly', 'music', 'another', 'device', 'different', 'account']",positive
